"Supplier ID","Contract","Supplier ID","Spend ","Supplier Name","Country","Region","Category","Sub-Category","Commodity Code","Risk Category","Risk Impact Category","Risk Probability Category","Risk Zone","Risk Impact Score","Risk Probability Score","Risk Score","Payment term","Contract Value ","Contract Type","Contract Terms","Contract currency ","Start Date","Expiry Date ","Duriation in Years","Status"
"548612","Contract_A8852","548612","  12,946.00 ","PT BUREAU VERITAS INDONESIA (PT BUREAU VERITAS INDONESIA ( 548612 ))","Indonesia","Southern East Asia","BUSINESS SERVICES","BUSINESS SERVICES","Non-Fincl Cert Svc (IBSFS1004)","LowHigh","Low","High","Medium","2.65","3.26","8.639","90","  150,000.00 ","Standard Master Agreement for Indirect","","USD","15-Jul-2015","15-Jul-2025","11","Terminated"
"547589","Contract_A8853","547589","  67,259.29 ","AMAZON WHOLESALE (INDIA) PVT LTD (AMAZON WHOLESALE (INDIA) PVT LTD ( 547589 ))","India","Southern East Asia","MARKETING AND SALES","MARKETING AND SALES","eCommerce - Media/Retailer (ISMMS1804)","LowLow","Low","Low","Low","2.31","2.61","6.0291","60","  100,000.00 ","Standard Master Agreement for Direct","","USD","22-Jul-2009","22-Jul-2010","1","Executed Agreement"
"238470","Contract_A8854","238470","  4,963.35 ","ATS APLIKOVANE TECHNICKE SYSTEMY S. (ATS APLIKOVANE TECHNICKE SYSTEMY S. ( 238470 ))","Cezch Republic","Central Europe","BUSINESS SERVICES","BUSINESS SERVICES","Del-FundamamntSkills (IBSPR3010)","HighLow","High","Low","Medium","4.01","1.85","7.4185","90","  10,000.00 ","Standard Master Agreement","","USD","01-Jan-2017","31-Dec-2024","9","Closed-Archived"
"514737","Contract_A8855","514737","  13,076.01 ","KRUNGDHEP DOCUMENT CO., LTD. (KRUNGDHEP DOCUMENT CO., LTD. ( 514737 ))","Thailand","Southern East Asia","BUSINESS SERVICES","BUSINESS SERVICES","Doc Archiving Svc (IBSCC2005)","LowHigh","Low","High","Medium","2.26","3.64","8.2264","90","  150,000.00 ","Standard Master Agreement for Indirect","","USD","30-Jan-2007","21-Mar-2009","3","Terminated"
"542640","Contract_A8856","542640","  277,931.26 ","CHELAB SRL CHELAB SRL (CHELAB SRL CHELAB SRL ( 542640 ))","Singapore","Southern East Asia","BUSINESS SERVICES","BUSINESS SERVICES","Analytical & Microbiology External labs tests - RDQ Only (IBSRD4001)","LowLow","Low","Low","Low","2.99","2.5","7.475","90","  500,000.00 ","Standard Master Agreement for Indirect","","USD","12-Jan-2012","31-Dec-2015","4","Closed"
"2960876","Contract_A8857","2960876","  168,296.00 ","HP INC PERU S.R.L. (HP INC PERU S.R.L. ( 2960876 ))","Peru","South America","BUSINESS SERVICES","Information Systems","PC Hardware & Bundle (IBSIS5004)","HighLow","High","Low","Medium","3.31","2.25","7.4475","45","  500,000.00 ","Standard Master Agreement for Indirect","","USD","16-Jan-2012","31-Dec-2013","2","Closed"
"531352","Contract_A8858","531352","  147.15 ","LAB AIDS (LAB AIDS ( 531352 ))","India","Southern East Asia","BUSINESS SERVICES","BUSINESS SERVICES","Analytical Supplies In house - ISC and RDQ (IBSRD4002)","HighLow","High","Low","Medium","3.33","2.95","9.8235","90","  10,000.00 ","Standard Master Agreement for Indirect","","USD","23-Feb-2018","23-Feb-2019","1","Executed Agreement"
"274885","Contract_A8859","274885","  11,443.68 ","SIEMENS LEASE SERVICES SAS (SIEMENS LEASE SERVICES SAS ( 274885 ))","France","Western Europe","BUSINESS SERVICES","Information Systems","Office Printers (IBSIS5003)","HighHigh","High","High","High","3.11","4.14","12.8754","90","  150,000.00 ","Standard Master Agreement","","USD","01-Jan-2018","31-Dec-2018","1","Closed"
"544193","Contract_A886","544193","  272,138.64 ","CANDID MARKETING PVT LTD SCF VENDOR (CANDID MARKETING PVT LTD SCF VENDOR ( 544193 ))","India","Southern East Asia","BUSINESS SERVICES","BUSINESS SERVICES","Del-FundamamntSkills (IBSPR3010)","HighLow","High","Low","Medium","4.01","2.35","9.4235","90","  500,000.00 ","Standard Master Agreement for Indirect","","USD","15-Jan-2014","30-Mar-2014","1","Closed"
"533688","Contract_A8860","533688","  34,493.37 ","SWAMY SONS AGENCIES PVT. LTD. (SWAMY SONS AGENCIES PVT. LTD. ( 533688 ))","India","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Lease: Office Bldg (ILMFS1402)","HighHigh","High","High","High","3.04","3.35","10.184","90","  50,000.00 ","Confidentiality Agreement","","USD","01-Jul-2017","31-Dec-2018","2","Terminated"
"540064","Contract_A8861","540064","  236,788.77 ","VIJAY LOGISTICS PRIVATE LIMITED (VIJAY LOGISTICS PRIVATE LIMITED ( 540064 ))","India","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Lease: Office Bldg (ILMFS1402)","HighHigh","High","High","High","3.3","4.62","15.246","45","  500,000.00 ","Standard Master Agreement for Indirect","","USD","01-Jan-2008","31-Dec-2009","2","Closed-Archived"
"524368","Contract_A8862","524368","  6,871.26 ","INDUSTRY WELDING SERVICES (INDUSTRY WELDING SERVICES ( 524368 ))","Australia","ANZ/Japan","LOGISTICS AND MANUFACTURING","Facility Management","Prod Equip Service (ILMFS0802)","LowHigh","Low","High","Medium","1.16","4.83","5.6028","90","  100,000.00 ","Standard Master Agreement for Indirect","","USD","01-Jan-2013","31-Dec-2015","3","Executed Agreement"
"535363","Contract_A8863","535363","  33,076.28 ","YCH (Thailand) Co.,Ltd. (YCH (Thailand) Co.,Ltd. ( 535363 ))","Thailand","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Lease:IndustrialBldg (ILMFS1401)","HighHigh","High","High","High","3.99","3.43","13.6857","60","  50,000.00 ","Standard Master Agreement for Indirect","","USD","28-Aug-2008","31-Dec-2012","5","Executed Agreement"
"533691","Contract_A8864","533691","  15,150.70 ","DELEX CARGO INDIA PVT LTD (DELEX CARGO INDIA PVT LTD ( 533691 ))","India","Southern East Asia","LOGISTICS AND MANUFACTURING","Facility Management","Lease: Office Bldg (ILMFS1402)","HighLow","High","Low","Medium","4.83","2.85","13.7655","75","  30,000.00 ","Standard Master Agreement for Indirect","","USD","01-Feb-2012","31-Jan-2018","7","Closed"
"549915","Contract_A8865","549915","  357,235.00 ","EUROFINS FOOD TESTING SERVICE (SHAN GHAI)  CO. LTD (EUROFINS FOOD TESTING SERVICE (SHAN GHAI)  CO. LTD ( 549915 ))","Singapore","Southern East Asia","BUSINESS SERVICES","BUSINESS SERVICES","R&D: Qualitative Research (IBSRD1002)","HighLow","High","Low","Medium","4.01","2.05","8.2205","90","  500,000.00 ","Standard Master Agreement for Indirect","","USD","25-Jan-2011","31-Mar-2011","1","Closed-Archived"
"256497","Contract_A8866","256497","  266,182.55 ","ADP OUTSOURCING ITALIA SR. (ADP OUTSOURCING ITALIA SR. ( 256497 ))","Italy","Western Europe","BUSINESS SERVICES","BUSINESS SERVICES","BusinessProcOuts-MBS (IBSBP1001)","HighLow","High","Low","Medium","3.99","1.85","7.3815","90","  500,000.00 ","Standard Master Agreement for Indirect","","USD","16-Jan-2014","31-Dec-2019","6","Terminated"
"2960048","Contract_A8867","2960048","  61,317.69 ","GLORIA SA (GLORIA SA ( 2960048 ))","Peru","South America","BUSINESS SERVICES","BUSINESS SERVICES","Pension and Savings (IBSCB4001)","LowLow","Low","Low","Low","2.89","1.51","4.3639","60","  100,000.00 ","Standard Master Agreement for Indirect","","USD","20-Jun-2008","31-Dec-2013","6","Executed Agreement"
"2042658","Contract_A8868","2042658","  113,474.00 ","TMF ECUADOR SA (TMF ECUADOR SA ( 2042658 ))","Ecuador","South America","BUSINESS SERVICES","BUSINESS SERVICES","Tax Advise Consult (IBSFS1005)","LowHigh","Low","High","Medium","2.32","4.67","10.8344","90","  500,000.00 ","Standard Master Agreement for Direct","","USD","20-Jan-2008","31-Dec-2011","4","Terminated"
"260481","Contract_A8869","260481","  130,069.67 ","OUSHAN TRAVEL EOOD (OUSHAN TRAVEL EOOD ( 260481 ))","Bulgaria","Central Europe","BUSINESS SERVICES","BUSINESS SERVICES","Employ/Indstry Event (IBSES3001)","HighLow","High","Low","Medium","3.78","2.49","9.4122","45","  500,000.00 ","Standard Master Agreement for Indirect","","USD","05-Feb-2013","31-Oct-2018","6","Executed Agreement"
"530922","Contract_A887","530922","  97,418.17 ","MALHOTRA CLINICS PVT LTD (MALHOTRA CLINICS PVT LTD ( 530922 ))","India","Southern East Asia","BUSINESS SERVICES","BUSINESS SERVICES","Emp Svce  Medical (IBSCB2001)","LowHigh","Low","High","Medium","2.47","4.82","11.9054","60","  100,000.00 ","Standard Master Agreement for Direct","","USD","28-May-2008","02-Sep-2009","2","Closed"
"266010","Contract_A8870","266010","  17,459.98 ","BMB SOLUTIONS (BMB SOLUTIONS ( 266010 ))","Egypt","MEA","BUSINESS SERVICES","Information Systems","Information Systems:Data Network-Videoconf room - HW & Maint (IBSIS4005)","HighLow","High","Low","Medium","3.61","1.81","6.5341","45","  30,000.00 ","Standard Master Agreement","","USD","05-Aug-2015","31-Dec-2019","5","Closed"
"546533","Contract_A8871","546533","  6,223.34 ","MASHOOD SHOPPING CENTRE (MASHOOD SHOPPING CENTRE ( 546533 ))","India","Southern East Asia","BUSINESS SERVICES","Information Systems","IS Consmbls & Accsry (IBSIS5001)","LowHigh","Low","High","Medium","2.18","3.06","6.6708","90","  100,000.00 ","Standard Master Agreement for Direct","","USD","04-Nov-2015","04-Nov-2025","11","Executed Agreement"
"543400","Contract_A8872","543400","  674,677.78 ","HCL SINGAPORE PTE LTD (HCL SINGAPORE PTE LTD ( 543400 ))","Singapore","Southern East Asia","BUSINESS SERVICES","Information Systems","EUC Field Services (IBSIS5002)","LowHigh","Low","High","Medium","2.4","4.21","10.104","60","  1,000,000.00 ","Standard Master Agreement for Indirect","","USD","07-Jan-2013","31-Dec-2018","6","Terminated"
"258779","Contract_A8873","258779","  3,727.39 ","UFK PO NOVGORODSKOY OBLASTI (NOVGORODSKIY FILIAL FBU (UFK PO NOVGORODSKOY OBLASTI (NOVGORODSKIY FILIAL FBU ( 258779 ))","Russia","Eastern Europe","BUSINESS SERVICES","BUSINESS SERVICES","DO NOT USE (IBSLS1004)","LowLow","Low","Low","Low","1.93","2.56","4.9408","90","  10,000.00 ","Standard Master Agreement for Indirect","","USD","19-Jan-2015","19-Jan-2020","6","Executed Agreement"
"532405","Contract_A8874","532405","  6,824.73 ","MAHESHWARI NURSING HOME (MAHESHWARI NURSING HOME ( 532405 ))","India","Southern East Asia","BUSINESS SERVICES","BUSINESS SERVICES","Emp Svce  Medical (IBSCB2001)","LowLow","Low","Low","Low","1.66","1.27","2.1082","90","  100,000.00 ","Standard Master Agreement for Indirect","","USD","01-Jan-2013","31-Dec-2015","3","Executed Agreement"
"516548","Contract_A8875","516548","  1,837.14 ","ä¸‰è±å•†äº‹æ ªå¼ä¼šç¤¾ã€€ä¸­éƒ¨æ”¯ç¤¾ã€€å¾¡ä¸­ (ä¸‰è±å•†äº‹æ ªå¼ä¼šç¤¾ã€€ä¸­éƒ¨æ”¯ç¤¾ã€€å¾¡ä¸­ ( 516548 ))","Japan","ANZ/Japan","BUSINESS SERVICES","BUSINESS SERVICES","Employ/Indstry Event (IBSES3001)","LowHigh","Low","High","Medium","1.07","4.28","4.5796","90","  10,000.00 ","Standard Master Agreement for Indirect","","USD","04-Jan-2016","08-Jan-2021","6","Executed Agreement"
"224818","Contract_A8876","224818","  110,830.17 ","OAKLAND INNOVATION LTD (OAKLAND INNOVATION LTD ( 224818 ))","UK","Northern Europe","BUSINESS SERVICES","BUSINESS SERVICES","Prof Non-consult Svc (IBSCC2006)","LowHigh","Low","High","Medium","1.74","4.43","7.7082","90","  500,000.00 ","Standard Master Agreement for Indirect","","USD","21-Mar-2010","31-Dec-2099","90","Closed-Archived"
"547102","Contract_A8877","547102","  477.52 ","CHOICEST ENTERPRISES LTD (CHOICEST ENTERPRISES LTD ( 547102 ))","India","Southern East Asia","BUSINESS SERVICES","BUSINESS SERVICES","Meeting Expenses (IBSES8002)","LowHigh","Low","High","Medium","1.25","3.61","4.5125","12","  10,000.00 ","Standard Master Agreement for Indirect","","USD","14-Apr-2011","14-Apr-2021","11","Executed Agreement"
"507592","Contract_A8878","507592","  7,189.04 ","è¥¿é—¨å­å·¥åŽ‚è‡ªåŠ¨åŒ–å·¥ç¨‹æœ‰é™å…¬å¸ (è¥¿é—¨å­å·¥åŽ‚è‡ªåŠ¨åŒ–å·¥ç¨‹æœ‰é™å…¬å¸ ( 507592 ))","China","Southern East Asia","BUSINESS SERVICES","BUSINESS SERVICES","Del-FundamamntSkills (IBSPR3010)","LowLow","Low","Low","Low","1.3","1.11","1.443","90","  100,000.00 ","Standard Master Agreement for Indirect","","USD","01-Apr-2012","01-Jul-2012","1","Closed"
"2947015","Contract_A8879","2947015","  3,268.18 ","INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY (INSTITUTO TECNOLOGICO Y DE ESTUDIOS SUPERIORES DE MONTERREY ( 2947015 ))","Mexico","North America","BUSINESS SERVICES","BUSINESS SERVICES","Recruit:EvntsSponsor (IBSPR1006)","LowLow","Low","Low","Low","2.78","1.41","3.9198","60","  10,000.00 ","Standard Master Agreement for Indirect","","USD","05-Apr-2017","04-Apr-2020","3","Executed Agreement"
"530246","Contract_A888","530246","  11,163.07 ","ECOLAB FOOD SAFETY & HYGIENE SOLUTI (ECOLAB FOOD SAFETY & HYGIENE SOLUTI ( 530246 ))","India","Southern East Asia","BUSINESS SERVICES","BUSINESS SERVICES","Laboratory Services (IBSLS1001)","HighLow","High","Low","Medium","4.01","2.35","9.4235","90","  150,000.00 ","Standard Master Agreement","","USD","01-Aug-2017","31-Aug-2018","2","Closed-Archived"
"538917","Contract_A8880","538917","  11,825.75 ","åŒ—äº¬æ–°å½±è”æ–‡åŒ–ä¼ æ’­æœ‰é™è´£ä»»å…¬å¸ (åŒ—äº¬æ–°å½±è”æ–‡åŒ–ä¼ æ’­æœ‰é™è´£ä»»å…¬å¸ ( 538917 ))","China","Southern East Asia","BUSINESS SERVICES","BUSINESS SERVICES","Soc Benefit Contrib (IBSCB5001)","HighLow","High","Low","Medium","3.03","2.57","7.7871","60","  150,000.00 ","Standard Master Agreement for Indirect","","USD","03-Oct-2008","31-Dec-2008","1","Closed-Archived"
"511362","Contract_A8881","511362","  8,224.13 ","åŒ—äº¬å‘³å¤šç¾Žé£Ÿå“æœ‰é™è´£ä»»å…¬å¸ (åŒ—äº¬å‘³å¤šç¾Žé£Ÿå“æœ‰é™è´£ä»»å…¬å¸ ( 511362 ))","China","Southern East Asia","BUSINESS SERVICES","BUSINESS SERVICES","Soc Benefit Contrib (IBSCB5001)","LowHigh","Low","High","Medium","2.45","4.5","11.025","45","  150,000.00 ","Standard Master Agreement","","USD","11-Aug-2010","31-Dec-2999","991","Closed"
"2040727","Contract_A8882","2040727","  24,332.32 ","SAN FERNANDO SA (SAN FERNANDO SA ( 2040727 ))","Peru","South America","BUSINESS SERVICES","BUSINESS SERVICES","Pension and Savings (IBSCB4001)","LowLow","Low","Low","Low","1.29","1.26","1.6254","75","  30,000.00 ","Standard Master Agreement for Indirect","","USD","25-Jan-2013","25-Jun-2014","2","Closed"
"192208","Contract_A8883","192208","  99,537.19 ","SGS INTL CERTIFICATION SERVICES (SGS INTL CERTIFICATION SERVICES ( 192208 ))","France","Western Europe","BUSINESS SERVICES","BUSINESS SERVICES","Non-Fincl Cert Svc (IBSFS1004)","LowLow","Low","Low","Low","1.74","2.5","4.35","30","  100,000.00 ","Standard Master Agreement for Indirect","","USD","18-Jan-2012","30-Jun-2014","3","Closed"
"518455","Contract_A8884","518455","  58,199.58 ","HAYMAKR (HAYMAKR ( 518455 ))","Australia","ANZ/Japan","BUSINESS SERVICES","BUSINESS SERVICES","R&D: Qualitative Research (IBSRD1002)","HighLow","High","Low","Medium","4.22","2.18","9.1996","45","  100,000.00 ","Standard Master Agreement for Indirect","","USD","29-May-2010","31-May-2010","1","Closed-Archived"
"2043887","Contract_A8885","2043887","  13,500.00 ","DECISAO ASSESSORIA EMPRESARIAL LTDA (DECISAO ASSESSORIA EMPRESARIAL LTDA ( 2043887 ))","Brazil","North America","BUSINESS SERVICES","BUSINESS SERVICES","Prof Non-consult Svc (IBSCC2006)","HighLow","High","Low","Medium","3.6","2.73","9.828","90","  150,000.00 ","Standard Master Agreement for Indirect","","USD","26-Feb-2014","01-Feb-2021","7","Closed"
"527639","Contract_A8886","527639","  5,052.71 ","è‹å·žå°¼ç››å¤§é…’åº—æœ‰é™å…¬å¸å°¼ç››ä¸‡ä¸½é…’åº— (è‹å·žå°¼ç››å¤§é…’åº—æœ‰é™å…¬å¸å°¼ç››ä¸‡ä¸½é…’åº— ( 527639 ))","China","Southern East Asia","BUSINESS SERVICES","BUSINESS SERVICES","Meeting Expenses (IBSES8002)","HighLow","High","Low","Medium","3.27","2.77","9.0579","90","  10,000.00 ","Standard Master Agreement for Indirect","","USD","16-Feb-2009","31-Dec-2011","3","Closed-Archived"
"2958654","Contract_A8887","2958654","  26,050.00 ","EIKON SA (EIKON SA ( 2958654 ))","Ecuador","South America","BUSINESS SERVICES","BUSINESS SERVICES","Prof Non-consult Svc (IBSCC2006)","LowLow","Low","Low","Low","2.05","2.77","5.6785","60","  50,000.00 ","Standard Master Agreement for Indirect","","USD","26-Jan-2012","31-Jul-2016","5","Executed Agreement"
"210075","Contract_A8888","210075","  1,872.13 ","MUDR. JAROSLAVA SLAVIKOVA (MUDR. JAROSLAVA SLAVIKOVA ( 210075 ))","Cezch Republic","Central Europe","BUSINESS SERVICES","BUSINESS SERVICES","Emp Svce  Medical (IBSCB2001)","LowHigh","Low","High","Medium","2.36","3.94","9.2984","90","  10,000.00 ","Standard Master Agreement for Indirect","","USD","31-Aug-2017","29-Dec-2022","6","On Hold"
"2044728","Contract_A8889","2044728","  29,450.00 ","WASHINGTON STATE UNIVERSITY (WASHINGTON STATE UNIVERSITY ( 2044728 ))","US","North America","BUSINESS SERVICES","BUSINESS SERVICES","R&D: Technology Development (IBSRD3001)","HighLow","High","Low","Medium","4.83","2.29","11.0607","60","  50,000.00 ","Standard Master Agreement for Indirect","","USD","25-Jan-2012","25-Jan-2017","6","Closed"
"2963878","Contract_A889","2963878","  481,489.31 ","BCD TRAVEL ARGENTINA SA (BCD TRAVEL ARGENTINA SA ( 2963878 ))","Argentina","South America","BUSINESS SERVICES","BUSINESS SERVICES","Travel Agency Cost (IBSTR9001)","LowHigh","Low","High","Medium","2.71","4.68","12.6828","60","  500,000.00 ","Standard Master Agreement","","USD","01-Mar-2010","31-Dec-2010","1","Terminated"
"516507","Contract_A8890","516507","  826.72 ","æ ªå¼ä¼šç¤¾æ—¥æœ¬é£Ÿç³§æ–°èžç¤¾é–¢è¥¿æ”¯ç¤¾å¾¡ä¸­ (æ ªå¼ä¼šç¤¾æ—¥æœ¬é£Ÿç³§æ–°èžç¤¾é–¢è¥¿æ”¯ç¤¾å¾¡ä¸­ ( 516507 ))","Japan","ANZ/Japan","BUSINESS SERVICES","BUSINESS SERVICES","Employ/Indstry Event (IBSES3001)","LowLow","Low","Low","Low","2.95","1.04","3.068","60","  10,000.00 ","Standard Master Agreement for Indirect","","USD","15-Dec-2014","30-Sep-2018","4","Executed Agreement"
"166949","Contract_A8891","166949","  37,309.49 ","IVENTA M4J PERSONALWERBUNG GMBH (IVENTA M4J PERSONALWERBUNG GMBH ( 166949 ))","Austria","Central Europe","BUSINESS SERVICES","BUSINESS SERVICES","Recruit:All other (IBSPR1005)","HighLow","High","Low","Medium","4.42","2.81","12.4202","90","  50,000.00 ","Standard Master Agreement for Indirect","","USD","18-Jun-2014","18-Sep-2015","2","Executed Agreement"
"2954237","Contract_A8892","2954237","  90,000.00 ","BANCO POPULAR TRUST DIVISION (BANCO POPULAR TRUST DIVISION ( 2954237 ))","Puerto Rico","South America","BUSINESS SERVICES","BUSINESS SERVICES","Pension and Savings (IBSCB4001)","LowLow","Low","Low","Low","1.54","2.37","3.6498","90","  100,000.00 ","Standard Master Agreement for Indirect","","USD","01-Sep-2011","31-Dec-2019","9","Executed Agreement"
"240859","Contract_A8893","240859","  59,348.19 ","Î‘ÎŸÎ Î“ÎšÎ¡Î™Î£ Î‘Î• (Î‘ÎŸÎ Î“ÎšÎ¡Î™Î£ Î‘Î• ( 240859 ))","Greece","Western Europe","BUSINESS SERVICES","BUSINESS SERVICES","DO NOT USE (IBSCC1006)","LowLow","Low","Low","Low","1.79","1.63","2.9177","90","  100,000.00 ","Standard Master Agreement for Indirect","","USD","21-Mar-2010","09-Jun-2015","6","Terminated"
"295191","Contract_A8894","295191","  50,100.50 ","MANPOWER TALENT SOLUTION COMPANY S. R.L. (MANPOWER TALENT SOLUTION COMPANY S. R.L. ( 295191 ))","Italy","Western Europe","BUSINESS SERVICES","BUSINESS SERVICES","Del-FundamamntSkills (IBSPR3010)","HighLow","High","Low","Medium","4.55","2.74","12.467","90","  100,000.00 ","Standard Master Agreement for Indirect","","USD","01-Jan-2009","01-Mar-2014","6","Executed Agreement"
